time,lat,lon,surface_sal,year
1930-05-30 09:55:00.000285696,69.0,40.583332,34.11,1930
1930-05-30 09:59:59.999141888,78.15,13.883333,34.96,1930
1930-05-30 10:30:00.000000000,78.183334,13.85,34.67,1930
1930-05-30 11:00:00.000858112,2.5666666,127.63333,34.76,1930
1930-05-30 11:00:00.000858112,40.216667,12.1,38.15,1930
1930-05-30 13:00:00.001716224,45.5,-56.033333,32.75,1930
1930-05-30 16:00:00.001716224,60.316666,0.46666667,35.33,1930
1930-05-30 19:00:00.001716224,3.2333333,127.23333,34.56,1930
1930-05-30 20:35:00.000572416,60.1,0.3,35.33,1930
1930-05-31 00:00:00.000000000,49.75,-1.0833334,34.36,1930
1930-05-31 00:00:00.000000000,45.55,-47.666668,33.56,1930
1930-05-31 00:00:00.000000000,49.583332,-0.48333332,33.96,1930
1930-05-31 00:00:00.000000000,39.466667,2.8333333,37.68,1930
1930-05-31 00:00:00.000000000,50.016666,-1.1,34.88,1930
1930-05-31 00:00:00.000000000,60.166668,-8.316667,35.5,1930
1930-05-31 00:00:00.000000000,39.566666,2.8333333,37.58,1930
1930-05-31 00:00:00.000000000,53.766666,6.0666666,33.71,1930
1930-05-31 00:00:00.000000000,28.133333,-15.416667,36.62,1930
1930-05-31 00:00:00.000000000,50.1,-0.6,34.77,1930
1930-05-31 00:00:00.000000000,60.1,-0.75,35.29,1930
1930-05-31 00:00:00.000000000,49.85,-0.55,34.54,1930
1930-05-31 00:00:00.000000000,50.333332,-0.6333333,35.1,1930
1930-05-31 00:00:00.000000000,69.23333,36.716667,34.84,1930
1930-05-31 00:00:00.000000000,50.6,-0.68333334,35.14,1930
1930-05-31 00:00:00.000000000,49.55,-0.9,33.87,1930
1930-05-31 03:00:00.000000000,3.6,126.933334,34.24,1930
1930-05-31 11:34:59.997997056,69.0,37.483334,34.93,1930
1930-05-31 13:59:59.998283776,50.95,-8.666667,34.92,1930
1930-05-31 16:59:59.998283776,38.566666,13.2,37.66,1930
1930-05-31 19:00:00.001716224,3.8333333,127.63333,34.58,1930
1930-06-01 00:00:00.000000000,59.833332,-1.55,35.17,1930
1930-06-01 00:00:00.000000000,60.1,25.0,4.47,1930
1930-06-01 00:00:00.000000000,60.1,25.433332,5.95,1930
1930-06-01 00:00:00.000000000,60.466667,27.766666,3.53,1930
1930-06-01 00:00:00.000000000,54.016666,8.216666,32.17,1930
1930-06-01 00:00:00.000000000,64.28333,-14.35,35.04,1930
1930-06-01 00:00:00.000000000,53.916668,6.8,33.31,1930
1930-06-01 00:00:00.000000000,53.783333,7.233333,32.34,1930
1930-06-01 00:00:00.000000000,53.9,6.633333,33.33,1930
1930-06-01 00:00:00.000000000,59.866665,24.3,4.78,1930
1930-06-01 00:00:00.000000000,50.266666,-1.1333333,35.22,1930
1930-06-01 00:00:00.000000000,50.516666,-1.0833334,34.69,1930
1930-06-01 00:00:00.000000000,53.916668,7.0,33.31,1930
1930-06-01 00:00:00.000000000,60.2,27.65,6.62,1930
1930-06-01 00:00:00.000000000,59.283333,-1.8333333,35.04,1930
1930-06-01 00:00:00.000000000,60.716667,21.016666,5.73,1930
1930-06-01 00:00:00.000000000,64.5,-13.966666,35.04,1930
1930-06-01 00:00:00.000000000,53.916668,6.65,33.33,1930
1930-06-01 00:00:00.000000000,59.716667,22.5,5.17,1930
1930-06-01 00:00:00.000000000,60.4,27.433332,3.6,1930
1930-06-01 00:00:00.000000000,59.091667,22.2,6.26,1930
1930-06-01 00:00:00.000000000,59.716667,24.725,5.23,1930
1930-06-01 00:00:00.000000000,58.55,23.433332,5.97,1930
1930-06-01 00:00:00.000000000,69.666664,34.116665,34.02,1930
1930-06-01 00:00:00.000000000,59.7,-1.3,35.28,1930
1930-06-01 00:00:00.000000000,53.933334,7.233333,33.1,1930
1930-06-01 00:00:00.000000000,59.85,23.233334,4.81,1930
1930-06-01 00:00:00.000000000,53.783333,7.25,32.34,1930
1930-06-01 00:00:00.000000000,63.433334,-13.45,35.28,1930
1930-06-01 00:00:00.000000000,59.85,19.916666,5.77,1930
1930-06-01 00:00:00.000000000,63.95,22.85,3.37,1930
1930-06-01 00:00:00.000000000,64.36667,-14.2,35.19,1930
1930-06-01 00:00:00.000000000,64.433334,-14.083333,34.66,1930
1930-06-01 00:00:00.000000000,60.116665,21.683332,5.99,1930
1930-06-01 00:15:00.000026624,69.66805,36.5,34.59,1930
1930-06-01 02:10:00.000500736,60.1,-0.75,35.33,1930
1930-06-01 09:00:00.000000000,69.71667,35.8,34.45,1930
1930-06-01 10:44:59.999141888,69.6,34.766666,34.64,1930
1930-06-01 12:00:00.000000000,61.116665,21.116667,5.55,1930
1930-06-01 12:00:00.000000000,60.283333,28.783333,5.19,1930
1930-06-01 12:00:00.000000000,63.616665,21.816668,3.66,1930
1930-06-01 12:00:00.000000000,64.6,23.85,3.42,1930
1930-06-01 12:00:00.000000000,65.433334,24.366667,2.65,1930
1930-06-01 12:00:00.000000000,62.666668,20.65,5.39,1930
1930-06-01 12:00:00.000000000,60.433334,19.216667,5.48,1930
1930-06-01 12:00:00.000000000,59.95,24.95,4.63,1930
1930-06-01 12:00:00.000000000,59.966667,25.6,5.9,1930
1930-06-01 12:00:00.000000000,63.433334,20.666666,4.31,1930
1930-06-01 14:15:00.000000000,59.7,-1.3,35.26,1930
1930-06-01 15:00:00.000000000,3.2833333,128.38333,34.26,1930
1930-06-01 16:59:59.998283776,38.566666,13.2,37.47,1930
1930-06-01 17:20:00.004005888,59.5,-1.55,35.17,1930
1930-06-01 22:24:59.995994112,59.283333,-1.8333333,34.97,1930
1930-06-02 00:00:00.000000000,59.716667,25.016666,9.4,1930
1930-06-02 00:00:00.000000000,53.716667,6.883333,31.75,1930
1930-06-02 00:00:00.000000000,53.716667,7.0333333,31.7,1930
1930-06-02 00:00:00.000000000,53.75,7.1666665,32.09,1930
1930-06-02 00:00:00.000000000,53.716667,6.616667,32.21,1930
1930-06-02 00:00:00.000000000,62.333332,21.183332,5.35,1930
1930-06-02 00:00:00.000000000,54.016666,8.216666,32.26,1930
1930-06-02 00:00:00.000000000,53.7,6.883333,31.75,1930
1930-06-02 00:00:00.000000000,60.133335,21.066668,6.17,1930
1930-06-02 00:00:00.000000000,53.7,6.65,32.39,1930
1930-06-02 00:00:00.000000000,53.7,6.7166667,31.81,1930
1930-06-02 00:00:00.000000000,53.7,6.866667,31.75,1930
1930-06-02 00:00:00.000000000,59.3,-2.7333333,34.65,1930
1930-06-02 00:00:00.000000000,59.066666,-2.0833333,34.83,1930
1930-06-02 00:00:00.000000000,63.416668,21.066668,3.77,1930
1930-06-02 00:00:00.000000000,58.75,-1.1833334,34.94,1930
1930-06-02 00:00:00.000000000,60.283333,27.2,3.64,1930
1930-06-02 00:00:00.000000000,53.683334,6.633333,32.47,1930
1930-06-02 00:00:00.000000000,53.716667,7.05,31.7,1930
1930-06-02 00:00:00.000000000,59.766666,22.95,5.08,1930
1930-06-02 00:00:00.000000000,53.75,7.15,32.09,1930
1930-06-02 07:24:59.998569472,59.3,-2.7333333,34.65,1930
1930-06-02 12:00:00.000000000,46.766666,-56.2,32.66,1930
1930-06-02 12:04:59.998855168,59.066666,-2.0833333,34.83,1930
1930-06-02 13:00:00.001716224,69.6,17.866667,34.83,1930
1930-06-02 17:30:00.001716224,58.75,-1.1833334,34.99,1930
1930-06-02 22:59:59.998283776,45.833332,-56.916668,33.21,1930
1930-06-03 00:00:00.000000000,57.883335,-3.8,34.33,1930
1930-06-03 00:00:00.000000000,53.766666,6.0666666,33.65,1930
1930-06-03 00:00:00.000000000,58.433334,-2.8666668,34.68,1930
1930-06-03 00:00:00.000000000,53.75,7.2,32.11,1930
1930-06-03 00:00:00.000000000,53.85,7.233333,32.99,1930
1930-06-03 00:00:00.000000000,63.233334,20.6,4.47,1930
1930-06-03 00:00:00.000000000,53.733334,6.7,31.93,1930
1930-06-03 00:00:00.000000000,53.833332,7.233333,32.99,1930
1930-06-03 00:00:00.000000000,54.016666,8.233334,28.82,1930
1930-06-03 00:00:00.000000000,53.85,8.75,16.55,1930
1930-06-03 00:00:00.000000000,53.766666,7.0833335,32.26,1930
1930-06-03 00:00:00.000000000,53.75,7.0833335,32.21,1930
1930-06-03 00:00:00.000000000,53.75,6.8333335,32.12,1930
1930-06-03 00:00:00.000000000,28.133333,-15.416667,36.65,1930
1930-06-03 00:00:00.000000000,53.733334,7.1833334,32.11,1930
1930-06-03 00:00:00.000000000,53.966667,8.516666,24.07,1930
1930-06-03 00:00:00.000000000,53.85,7.25,32.99,1930
1930-06-03 00:00:00.000000000,58.233334,-3.1166666,34.67,1930
1930-06-03 00:00:00.000000000,54.016666,8.216666,31.53,1930
1930-06-03 00:00:00.000000000,53.85,7.1833334,32.72,1930
1930-06-03 00:00:00.000000000,54.1,8.066667,31.33,1930
1930-06-03 02:29:59.999784960,58.433334,-2.8666668,34.7,1930
1930-06-03 06:30:00.000858112,58.233334,-3.1166666,34.67,1930
1930-06-03 09:59:59.999141888,58.383335,21.833334,6.85,1930
1930-06-03 09:59:59.999141888,78.25,15.566667,33.61,1930
1930-06-03 16:59:59.998283776,78.26667,15.533334,34.1,1930
1930-06-03 18:00:00.000000000,57.883335,-3.8,34.33,1930
1930-06-04 00:00:00.000000000,53.783333,6.9166665,32.43,1930
1930-06-04 00:00:00.000000000,64.333336,23.45,3.46,1930
1930-06-04 00:00:00.000000000,53.933334,7.233333,33.33,1930
1930-06-04 00:00:00.000000000,57.05,-1.75,34.47,1930
1930-06-04 00:00:00.000000000,59.783333,21.366667,5.63,1930
1930-06-04 00:00:00.000000000,54.016666,8.216666,32.95,1930
1930-06-04 00:00:00.000000000,65.03333,24.566668,2.95,1930
1930-06-04 00:00:00.000000000,57.833332,-2.7666667,34.59,1930
1930-06-04 00:00:00.000000000,53.85,6.9333334,33.06,1930
1930-06-04 00:00:00.000000000,53.833332,6.633333,33.0,1930
1930-06-04 00:00:00.000000000,53.833332,7.0333333,32.99,1930
1930-06-04 00:00:00.000000000,53.85,6.75,33.04,1930
1930-06-04 00:00:00.000000000,53.766666,6.9166665,32.43,1930
1930-06-04 00:00:00.000000000,53.833332,7.15,32.81,1930
1930-06-04 00:00:00.000000000,60.183334,29.033333,2.41,1930
1930-06-04 00:00:00.000000000,53.833332,6.9333334,33.06,1930
1930-06-04 00:00:00.000000000,53.766666,6.6666665,32.32,1930
1930-06-04 00:00:00.000000000,53.8,7.1833334,32.64,1930
1930-06-04 03:00:00.000000000,37.4,2.9666667,36.78,1930
1930-06-04 06:00:00.000000000,50.6,-7.8,35.03,1930
1930-06-04 08:00:00.000858112,44.666668,-60.333332,32.0,1930
1930-06-04 09:59:59.999141888,50.333332,-7.0,35.19,1930
1930-06-04 12:49:59.998855168,57.833332,-2.7666667,34.58,1930
1930-06-04 13:00:00.001716224,50.133335,-6.633333,35.14,1930
1930-06-04 16:09:59.999427584,69.5,33.5,34.41,1930
1930-06-04 17:30:00.001716224,44.583332,-59.0,32.29,1930
1930-06-04 17:39:59.999427584,57.05,-1.75,34.18,1930
1930-06-05 00:00:00.000000000,46.333332,-60.0,31.18,1930
1930-06-05 00:00:00.000000000,53.866665,7.0,33.11,1930
1930-06-05 00:00:00.000000000,54.35,8.383333,31.14,1930
1930-06-05 00:00:00.000000000,54.3,8.383333,31.22,1930
1930-06-05 00:00:00.000000000,53.883335,7.0,33.08,1930
1930-06-05 00:00:00.000000000,54.0,7.2,33.6,1930
1930-06-05 00:00:00.000000000,53.866665,7.1833334,33.08,1930
1930-06-05 00:00:00.000000000,53.866665,6.7666664,32.99,1930
1930-06-05 00:00:00.000000000,54.35,8.366667,31.14,1930
1930-06-05 00:00:00.000000000,54.116665,7.1833334,33.69,1930
1930-06-05 00:00:00.000000000,54.016666,8.216666,33.04,1930
1930-06-05 00:00:00.000000000,53.983334,7.1833334,33.6,1930
1930-06-05 01:19:59.999714304,70.0,33.4,34.51,1930
1930-06-05 09:25:00.002002944,70.48333,33.5,34.62,1930
1930-06-05 09:59:59.999141888,46.333332,-60.0,31.67,1930
1930-06-05 12:24:59.999427584,54.116665,143.40833,33.22,1930
1930-06-05 13:59:59.998283776,69.36667,19.1,33.55,1930
1930-06-05 16:00:00.001716224,69.55,19.066668,33.63,1930
1930-06-05 16:00:00.001716224,-34.45,16.466667,35.1,1930
1930-06-05 17:24:59.997711360,71.0,33.5,34.59,1930
1930-06-05 18:46:00.000800768,53.508327,143.33333,32.63,1930
1930-06-06 00:00:00.000000000,54.366665,7.9666667,31.45,1930
1930-06-06 00:00:00.000000000,54.183334,7.95,33.05,1930
1930-06-06 00:00:00.000000000,54.4,7.9666667,31.55,1930
1930-06-06 00:00:00.000000000,53.766666,6.0666666,33.69,1930
1930-06-06 00:00:00.000000000,45.083332,13.566667,34.49,1930
1930-06-06 00:00:00.000000000,54.333332,8.2,31.33,1930
1930-06-06 00:00:00.000000000,54.333332,7.2,34.01,1930
1930-06-06 00:00:00.000000000,54.016666,8.216666,32.81,1930
1930-06-06 00:00:00.000000000,39.566666,2.8333333,37.75,1930
1930-06-06 00:00:00.000000000,54.15,7.9,33.87,1930
1930-06-06 00:00:00.000000000,54.366665,7.633333,32.75,1930
1930-06-06 00:00:00.000000000,54.183334,7.8166666,33.88,1930
1930-06-06 00:00:00.000000000,54.35,7.8166666,32.21,1930
1930-06-06 00:00:00.000000000,54.233334,7.8166666,33.35,1930
1930-06-06 00:00:00.000000000,39.466667,2.8333333,37.74,1930
1930-06-06 01:19:59.999714304,71.53333,33.5,34.84,1930
1930-06-06 06:18:00.001545216,52.45,143.7,31.87,1930
1930-06-06 10:55:00.002002944,72.0,33.5,34.77,1930
1930-06-06 15:00:00.000000000,69.36667,18.533333,28.6,1930
1930-06-06 16:02:59.998969856,52.25,145.41667,32.95,1930
1930-06-06 16:59:59.998283776,69.5,18.366667,26.35,1930
1930-06-06 18:54:59.997711360,72.5,33.5,34.87,1930
1930-06-06 19:59:59.998283776,36.1,-0.26666668,36.67,1930
1930-06-07 00:00:00.000000000,53.383335,6.9666667,25.27,1930
1930-06-07 00:00:00.000000000,54.016666,8.216666,32.95,1930
1930-06-07 00:00:00.000000000,53.55,6.7,29.97,1930
1930-06-07 00:00:00.000000000,54.133335,7.0,33.87,1930
1930-06-07 00:00:00.000000000,61.033333,-7.8333335,35.36,1930
1930-06-07 00:00:00.000000000,53.45,6.9166665,28.11,1930
1930-06-07 00:00:00.000000000,61.483334,21.35,5.34,1930
1930-06-07 00:00:00.000000000,53.466667,6.9166665,28.71,1930
1930-06-07 00:00:00.000000000,54.0,6.5833335,33.26,1930
1930-06-07 03:45:00.000000000,73.03333,33.566666,34.99,1930
1930-06-07 06:24:59.999427584,51.95833,147.45,34.36,1930
1930-06-07 09:00:00.000000000,36.35,-1.1666666,37.77,1930
1930-06-07 11:40:00.002002944,73.6,33.666668,35.04,1930
1930-06-07 16:09:59.999427584,51.508327,148.855,32.45,1930
1930-06-07 19:00:00.001716224,36.483334,-2.3,37.45,1930
1930-06-07 21:15:00.001716224,74.0,33.55,35.08,1930
1930-06-08 00:00:00.000000000,53.583332,6.9333334,29.88,1930
1930-06-08 00:00:00.000000000,53.616665,6.883333,30.93,1930
1930-06-08 00:00:00.000000000,53.633335,6.883333,32.0,1930
1930-06-08 00:00:00.000000000,54.016666,8.216666,30.48,1930
1930-06-08 04:14:59.999570944,51.466667,150.64166,32.54,1930
1930-06-08 07:10:00.002002944,74.5,33.75,34.8,1930
1930-06-08 12:10:59.998512128,51.45,152.3,32.9,1930
1930-06-08 19:02:59.998969856,51.55,153.35,32.66,1930
1930-06-08 19:30:00.000000000,75.0,33.5,34.64,1930
1930-06-08 21:00:00.000000000,78.11667,13.366667,33.96,1930
1930-06-08 22:59:59.998283776,78.03333,12.716666,35.04,1930
1930-06-09 00:00:00.000000000,54.35,5.7833333,34.54,1930
1930-06-09 00:00:00.000000000,55.116665,-1.3333334,34.29,1930
1930-06-09 00:00:00.000000000,55.383335,-1.3,34.33,1930
1930-06-09 00:00:00.000000000,54.016666,8.216666,31.0,1930
1930-06-09 00:00:00.000000000,54.633335,5.5,34.49,1930
1930-06-09 00:00:00.000000000,54.716667,6.016667,34.59,1930
1930-06-09 00:00:00.000000000,55.116665,-1.1833334,34.51,1930
1930-06-09 00:00:00.000000000,54.333332,6.266667,34.25,1930
1930-06-09 01:00:00.000107520,77.933334,12.1,34.23,1930
1930-06-09 02:00:00.000215040,77.86667,11.466666,34.02,1930
1930-06-09 03:29:00.000057344,51.3,154.75,33.58,1930
1930-06-09 04:00:00.000429056,69.63333,32.133335,34.05,1930
1930-06-09 04:59:59.999570944,35.983334,-5.3333335,36.09,1930
1930-06-09 04:59:59.999570944,75.416664,32.683334,34.9,1930
1930-06-09 10:06:59.999599616,51.0,158.13333,32.79,1930
1930-06-09 12:15:00.001716224,75.5,33.5,34.75,1930
1930-06-09 13:16:59.999885312,46.748333,36.77,9.08,1930
1930-06-09 13:40:00.002861056,77.01667,30.416666,34.65,1930
1930-06-09 14:29:00.000915456,46.738335,36.756668,9.17,1930
1930-06-09 16:00:00.001716224,44.616665,33.416668,18.57,1930
1930-06-09 16:01:59.998169088,46.716667,36.731667,9.3,1930
1930-06-09 18:00:00.000000000,36.183334,-6.95,36.26,1930
1930-06-09 20:44:59.998283776,76.0,33.5,34.92,1930
1930-06-09 22:59:59.998283776,69.9,20.0,33.73,1930
1930-06-10 00:00:00.000000000,53.766666,6.0666666,33.86,1930
1930-06-10 00:00:00.000000000,28.133333,-15.416667,36.58,1930
1930-06-10 00:00:00.000000000,55.833332,-1.4666667,34.45,1930
1930-06-10 00:00:00.000000000,54.533333,8.083333,31.38,1930
1930-06-10 00:00:00.000000000,54.016666,8.216666,32.1,1930
1930-06-10 00:00:00.000000000,54.716667,6.8,34.06,1930
1930-06-10 00:00:00.000000000,60.3,19.133333,5.99,1930
1930-06-10 00:00:00.000000000,36.65,-8.1,35.81,1930
1930-06-10 03:15:00.000429056,76.3,33.383335,33.51,1930
1930-06-10 04:39:59.998998528,46.748333,36.77,9.21,1930
1930-06-10 05:21:00.000944128,46.738335,36.756668,9.19,1930
1930-06-10 06:56:00.001087488,46.716667,36.731667,9.15,1930
1930-06-10 09:00:00.000000000,36.016666,-7.483333,36.27,1930
1930-06-10 12:00:00.000000000,44.95,-66.816666,31.98,1930
1930-06-10 21:00:00.000000000,74.36667,18.333334,34.73,1930
1930-06-10 22:00:00.001716224,74.36667,17.833334,35.09,1930
1930-06-10 22:59:59.998283776,76.03333,17.833334,34.98,1930
1930-06-11 00:00:00.000000000,60.716667,21.016666,5.82,1930
1930-06-11 00:00:00.000000000,54.983334,6.6833334,34.34,1930
1930-06-11 00:00:00.000000000,63.233334,20.6,4.7,1930
1930-06-11 00:00:00.000000000,54.016666,8.216666,31.91,1930
1930-06-11 00:00:00.000000000,54.566666,8.083333,31.3,1930
1930-06-11 00:00:00.000000000,60.1,25.0,6.08,1930
1930-06-11 00:00:00.000000000,54.616665,7.85,31.87,1930
1930-06-11 00:00:00.000000000,60.466667,27.766666,3.64,1930
1930-06-11 00:00:00.000000000,59.866665,24.3,4.76,1930
1930-06-11 00:00:00.000000000,54.6,7.8333335,31.87,1930
1930-06-11 00:00:00.000000000,60.4,27.433332,3.62,1930
1930-06-11 00:00:00.000000000,60.2,27.65,3.62,1930
1930-06-11 00:00:00.000000000,54.7,7.7333336,31.92,1930
1930-06-11 00:00:00.000000000,59.85,23.233334,5.01,1930
1930-06-11 00:00:00.000000000,55.183334,11.266666,12.05,1930
1930-06-11 00:00:00.000000000,60.183334,29.033333,1.28,1930
1930-06-11 00:00:00.000000000,55.216667,11.1,28.24,1930
1930-06-11 00:00:00.000000000,59.091667,22.2,6.19,1930
1930-06-11 00:00:00.000000000,60.116665,21.683332,5.99,1930
1930-06-11 00:00:00.000000000,54.583332,8.233334,31.61,1930
1930-06-11 00:00:00.000000000,54.683334,7.35,33.35,1930
1930-06-11 00:00:00.000000000,59.716667,24.725,4.76,1930
1930-06-11 00:00:00.000000000,74.36667,17.333334,34.93,1930
1930-06-11 02:00:00.000215040,74.36667,16.833334,35.15,1930
1930-06-11 03:07:00.000457728,46.748333,36.77,9.21,1930
1930-06-11 04:00:00.000429056,74.36667,16.333334,35.13,1930
1930-06-11 04:27:59.999685632,46.726665,36.745,9.15,1930
1930-06-11 05:10:00.001144832,46.716667,36.731667,9.41,1930
1930-06-11 05:44:59.999570944,46.706665,36.718334,9.19,1930
1930-06-11 06:00:00.000000000,74.36667,15.833333,35.15,1930
1930-06-11 06:39:00.000343040,52.43,158.50334,32.79,1930
1930-06-11 06:59:59.999141888,46.696667,36.735,9.1,1930
1930-06-11 07:48:59.999770624,46.68,36.766666,9.15,1930
1930-06-11 11:00:00.000858112,37.033333,-9.283334,35.9,1930
1930-06-11 12:00:00.000000000,63.433334,20.666666,5.17,1930
1930-06-11 12:00:00.000000000,59.966667,25.6,4.31,1930
1930-06-11 12:00:00.000000000,60.433334,19.216667,5.45,1930
1930-06-11 12:00:00.000000000,60.283333,28.783333,1.76,1930
1930-06-11 12:00:00.000000000,64.6,23.85,3.42,1930
1930-06-11 12:00:00.000000000,61.116665,21.116667,5.63,1930
1930-06-11 12:00:00.000000000,63.616665,21.816668,3.59,1930
1930-06-11 12:00:00.000000000,59.95,24.95,4.67,1930
1930-06-11 12:00:00.000000000,62.666668,20.65,5.46,1930
1930-06-11 13:00:00.001716224,75.48333,16.333334,35.05,1930
1930-06-11 22:00:00.001716224,38.316666,-9.433333,36.06,1930
1930-06-11 22:59:59.998283776,76.36667,36.65,33.59,1930
1930-06-12 00:00:00.000000000,59.783333,21.366667,5.82,1930
1930-06-12 00:00:00.000000000,55.016666,7.7666664,32.99,1930
1930-06-12 00:00:00.000000000,64.333336,23.45,3.48,1930
1930-06-12 00:00:00.000000000,55.15,10.996667,15.48,1930
1930-06-12 00:00:00.000000000,58.55,23.433332,5.55,1930
1930-06-12 00:00:00.000000000,55.05,8.216666,31.57,1930
1930-06-12 00:00:00.000000000,55.066666,7.4166665,33.46,1930
1930-06-12 00:00:00.000000000,54.016666,8.216666,31.24,1930
1930-06-12 00:00:00.000000000,63.95,22.85,3.53,1930
1930-06-12 00:00:00.000000000,55.033333,8.0,32.39,1930
1930-06-12 00:00:00.000000000,55.05,8.233334,31.81,1930
1930-06-12 00:00:00.000000000,59.85,19.916666,5.64,1930
1930-06-12 00:00:00.000000000,60.133335,21.066668,6.08,1930
1930-06-12 03:46:00.000800768,46.68,36.766666,9.14,1930
1930-06-12 04:27:59.999685632,46.68833,36.75,9.14,1930
1930-06-12 05:07:00.000028672,46.696667,36.735,9.21,1930
1930-06-12 05:44:00.001344512,46.706665,36.718334,9.23,1930
1930-06-12 06:29:00.000057344,46.716667,36.731667,9.39,1930
1930-06-12 07:08:59.998626816,46.726665,36.745,9.44,1930
1930-06-12 07:44:59.999141888,46.738335,36.756668,9.49,1930
1930-06-12 08:17:59.999827968,46.748333,36.77,9.19,1930
1930-06-12 09:00:00.000000000,2.5,125.51667,34.36,1930
1930-06-12 11:04:59.999714304,75.8,36.7,33.8,1930
1930-06-12 11:40:00.002002944,77.23333,33.316666,34.51,1930
1930-06-12 12:00:00.000000000,50.833332,-5.5,35.17,1930
1930-06-12 12:00:00.000000000,75.21667,16.966667,35.02,1930
1930-06-12 12:00:00.000000000,65.433334,24.366667,2.79,1930
1930-06-12 13:00:00.001716224,58.383335,21.833334,6.55,1930
1930-06-12 15:00:00.000000000,50.833332,-5.5,35.16,1930
1930-06-12 16:30:00.000000000,77.23333,33.316666,34.11,1930
1930-06-12 18:00:00.000000000,69.6,32.05,34.18,1930
1930-06-12 18:00:00.000000000,75.3,36.8,34.81,1930
1930-06-12 18:00:00.000000000,50.833332,-5.5,35.17,1930
1930-06-12 19:59:59.998283776,50.833332,-5.5,35.26,1930
1930-06-12 20:15:00.000000000,77.23333,33.316666,33.99,1930
1930-06-13 00:00:00.000000000,39.566666,2.8333333,37.77,1930
1930-06-13 00:00:00.000000000,61.483334,21.35,5.5,1930
1930-06-13 00:00:00.000000000,59.766666,22.95,6.38,1930
1930-06-13 00:00:00.000000000,60.1,26.95,4.1,1930
1930-06-13 00:00:00.000000000,55.5,10.85,27.38,1930
1930-06-13 00:00:00.000000000,60.283333,27.2,5.39,1930
1930-06-13 00:00:00.000000000,45.083332,13.566667,36.89,1930
1930-06-13 00:00:00.000000000,55.1,8.283334,31.2,1930
1930-06-13 00:00:00.000000000,55.016666,3.4666667,30.88,1930
1930-06-13 00:00:00.000000000,56.75,-1.7166667,34.45,1930
1930-06-13 00:00:00.000000000,59.716667,25.016666,4.81,1930
1930-06-13 00:00:00.000000000,56.45,-0.8833333,34.58,1930
1930-06-13 00:00:00.000000000,55.033333,8.483334,30.88,1930
1930-06-13 00:00:00.000000000,59.716667,22.5,5.54,1930
1930-06-13 00:00:00.000000000,55.066666,8.466666,30.86,1930
1930-06-13 00:00:00.000000000,55.05,8.45,30.86,1930
1930-06-13 00:00:00.000000000,55.116665,8.3,31.2,1930
1930-06-13 00:00:00.000000000,54.016666,8.216666,31.46,1930
1930-06-13 00:00:00.000000000,63.416668,21.066668,4.22,1930
1930-06-13 00:00:00.000000000,60.1,25.433332,6.9,1930
1930-06-13 00:00:00.000000000,3.45,125.88333,34.35,1930
1930-06-13 00:00:00.000000000,54.533333,10.75,13.24,1930
1930-06-13 00:00:00.000000000,64.26667,-24.033333,35.08,1930
1930-06-13 00:00:00.000000000,55.966667,0.31666666,34.88,1930
1930-06-13 00:30:00.000053248,74.8,36.866665,34.1,1930
1930-06-13 02:20:00.000786432,77.23333,33.316666,34.68,1930
1930-06-13 04:14:59.999570944,46.738335,36.756668,9.26,1930
1930-06-13 05:44:00.001344512,46.716667,36.731667,9.23,1930
1930-06-13 06:00:00.000000000,75.03333,17.0,34.96,1930
1930-06-13 06:14:59.999141888,56.75,-1.7166667,34.45,1930
1930-06-13 06:59:59.999141888,3.4833333,126.38333,34.33,1930
1930-06-13 07:30:00.000000000,74.3,36.9,34.31,1930
1930-06-13 08:12:59.998397440,46.68833,36.75,9.19,1930
1930-06-13 08:42:59.999256576,46.68,36.766666,9.28,1930
1930-06-13 12:00:00.000000000,3.5333333,126.65,34.14,1930
1930-06-13 13:30:00.000000000,73.8,36.95,34.88,1930
1930-06-13 14:10:00.001144832,56.45,-0.8833333,34.64,1930
1930-06-13 19:30:00.000000000,73.3,37.0,34.68,1930
1930-06-13 23:09:59.995994112,55.966667,0.31666666,34.9,1930
1930-06-13 23:15:00.000000000,71.51667,35.5,34.85,1930
1930-06-14 00:00:00.000000000,53.766666,6.0666666,33.86,1930
1930-06-14 00:00:00.000000000,66.65,-18.583334,34.47,1930
1930-06-14 00:00:00.000000000,65.416664,-25.333334,35.12,1930
1930-06-14 00:00:00.000000000,55.733334,10.8,16.15,1930
1930-06-14 00:00:00.000000000,55.766666,10.483334,19.4,1930
1930-06-14 00:00:00.000000000,55.3,2.1666667,34.79,1930
1930-06-14 00:00:00.000000000,54.016666,8.216666,29.36,1930
1930-06-14 00:00:00.000000000,55.616665,1.3166666,34.9,1930
1930-06-14 00:00:00.000000000,66.6,-21.15,34.65,1930
1930-06-14 00:00:00.000000000,62.333332,21.183332,5.28,1930
1930-06-14 00:00:00.000000000,55.383335,7.9833336,32.73,1930
1930-06-14 00:00:00.000000000,66.7,-23.566668,34.66,1930
1930-06-14 02:15:00.000000000,72.8,37.066666,34.86,1930
1930-06-14 03:26:59.999742976,46.748333,36.77,9.24,1930
1930-06-14 04:09:59.999427584,46.738335,36.756668,9.37,1930
1930-06-14 04:46:59.999456256,46.726665,36.745,9.28,1930
1930-06-14 05:26:59.999312896,46.716667,36.731667,9.35,1930
