time,lat,lon,surface_oxy,oxygen_mg_L,year
1930-09-25 00:00:00.000000000,57.516666,8.3,218.7214,6.9990854,1930
1930-09-25 00:00:00.000000000,57.416668,8.4,198.6792,6.3577347,1930
1930-09-25 00:00:00.000000000,57.6,8.216666,260.54858,8.337555,1930
1930-09-26 05:15:00.000000000,45.566666,36.05,247.0419,7.905341,1930
1930-09-26 07:30:00.000000000,45.7,36.05,259.6772,8.30967,1930
1930-09-26 09:59:59.999141888,1.85,125.23333,157.72339,5.0471487,1930
1930-09-26 09:59:59.999141888,45.633335,35.816666,270.5697,8.658231,1930
1930-09-26 11:40:00.002002944,45.566666,35.566666,269.2626,8.616404,1930
1930-09-26 13:59:59.998283776,45.433334,35.583332,274.491,8.783712,1930
1930-09-26 15:00:00.000000000,1.85,125.683334,192.14369,6.1485987,1930
1930-09-26 16:00:00.001716224,45.35,35.6,257.9344,8.253901,1930
1930-09-26 21:00:00.000000000,1.8166666,125.98333,102.389496,3.276464,1930
1930-09-27 08:40:00.002002944,45.55,36.333332,280.5908,8.978906,1930
1930-09-27 11:00:00.000858112,1.6833334,127.23333,203.0362,6.4971585,1930
1930-09-27 11:15:00.000000000,45.533333,36.533333,261.41998,8.365439,1930
1930-09-27 12:40:00.001144832,45.533333,36.616665,304.1186,9.731795,1930
1930-09-27 14:39:59.999427584,45.4,36.65,298.0188,9.536602,1930
1930-09-27 22:59:59.998283776,0.98333335,126.833336,135.5027,4.3360868,1930
1930-10-03 08:00:00.000858112,0.65,129.61667,141.6025,4.53128,1930
1930-10-06 02:00:00.000215040,-1.1666666,129.18333,158.1591,5.0610914,1930
1930-10-06 06:00:00.000000000,-1.4833333,129.16667,130.70999,4.1827197,1930
1930-10-11 03:00:00.000000000,-4.266667,129.7,128.9672,4.1269503,1930
1930-10-11 09:00:00.000000000,-3.95,129.63333,111.9749,3.5831969,1930
1930-10-12 09:59:59.999141888,-3.8666668,128.83333,135.9384,4.350029,1930
1930-10-12 22:00:00.001716224,-44.966667,12.95,257.4987,8.239959,1930
1930-10-13 19:59:59.998283776,-47.333332,11.083333,292.79037,9.369292,1930
1930-10-14 06:45:00.000000000,45.45,36.666668,271.0054,8.6721735,1930
1930-10-14 09:00:00.000000000,45.616665,36.666668,345.0744,11.042381,1930
1930-10-14 12:29:59.998283776,45.783333,36.666668,352.0456,11.265459,1930
1930-10-14 16:45:00.001716224,45.966667,36.666668,345.0744,11.042381,1930
1930-10-16 18:15:00.001716224,46.133335,35.266666,291.91898,9.341408,1930
1930-10-17 00:00:00.000000000,54.783333,1.7333333,224.3855,7.1803365,1930
1930-10-17 00:00:00.000000000,55.1,1.05,228.3068,7.3058176,1930
1930-10-17 04:14:59.999570944,45.9,35.433334,269.2626,8.616404,1930
1930-10-17 08:49:59.999714304,45.7,35.566666,297.5831,9.522659,1930
1930-10-17 12:34:59.997138944,45.5,35.566666,301.9401,9.662084,1930
1930-10-17 14:39:59.999427584,45.333332,35.566666,296.276,9.480832,1930
1930-10-18 00:00:00.000000000,54.3,2.55,248.7847,7.9611106,1930
1930-10-18 07:15:00.000858112,45.633335,36.133335,296.276,9.480832,1930
1930-10-18 10:19:59.999714304,45.433334,36.0,298.0188,9.536602,1930
1930-10-18 13:59:59.998283776,45.5,36.233334,311.96118,9.9827585,1930
1930-10-18 15:15:00.001716224,45.55,36.333332,331.132,10.596224,1930
1930-10-18 18:20:00.000572416,45.616665,36.666668,227.4354,7.277933,1930
1930-10-19 00:00:00.000000000,55.383335,3.6666667,262.2914,8.393326,1930
1930-10-19 00:00:00.000000000,55.783333,3.25,240.94211,7.710148,1930
1930-10-20 00:00:00.000000000,55.1,4.0333333,250.5275,8.01688,1930
1930-10-20 22:50:00.000572416,46.0,36.95,305.42572,9.773623,1930
1930-10-21 22:59:59.998283776,-5.5833335,130.93333,102.389496,3.276464,1930
1930-10-22 22:00:00.001716224,-6.4333334,131.66667,114.1534,3.6529088,1930
1930-10-23 04:00:00.000429056,-6.45,131.5,104.568,3.3461761,1930
1930-10-23 14:15:00.000000000,45.433334,36.683334,316.7539,10.136126,1930
1930-10-23 15:35:00.002288640,45.5,36.716667,293.2261,9.383236,1930
1930-10-23 18:29:59.998283776,45.716667,36.816666,314.1397,10.052471,1930
1930-10-24 04:00:00.000429056,46.3,37.083332,293.2261,9.383236,1930
1930-10-24 08:40:00.002002944,46.616665,37.416668,330.69632,10.582283,1930
1930-10-24 09:59:59.999141888,-6.366667,131.46666,115.8962,3.7086787,1930
1930-10-24 19:00:00.001716224,-6.55,130.73334,121.995995,3.903872,1930
1930-10-24 22:00:00.001716224,-55.7,-10.9,349.8671,11.195747,1930
1930-10-25 04:00:00.000429056,-6.3166666,130.21666,122.431694,3.9178145,1930
1930-10-25 13:00:00.001716224,-6.866667,130.16667,116.7676,3.7365634,1930
1930-10-27 16:00:00.001716224,-7.4,129.28334,120.2532,3.8481026,1930
1930-10-28 00:00:00.000000000,-8.0,129.18333,131.1457,4.196663,1930
1930-10-28 16:59:59.998283776,-7.633333,128.58333,122.431694,3.9178145,1930
1930-10-29 00:00:00.000000000,57.516666,8.3,247.0419,7.905341,1930
1930-10-30 00:00:00.000000000,-7.483333,128.03334,146.39519,4.684646,1930
1930-10-31 14:39:59.999427584,46.733334,37.983334,299.3259,9.578429,1930
1930-11-01 03:00:00.000000000,-7.9666667,127.5,133.7599,4.2803173,1930
1930-11-01 05:09:59.999856640,46.716667,37.766666,306.29712,9.801508,1930
1930-11-01 12:20:00.000572416,46.716667,37.766666,310.6541,9.940932,1930
1930-11-01 14:50:00.002288640,46.783333,37.5,306.29712,9.801508,1930
1930-11-01 19:24:59.995994112,46.683334,37.1,293.66177,9.397177,1930
1930-11-01 23:05:00.002288640,46.6,36.733334,357.274,11.432768,1930
1930-11-02 22:59:59.998283776,-8.25,126.2,159.9019,5.116861,1930
1930-11-03 05:44:59.999570944,46.6,36.633335,312.83258,10.010643,1930
1930-11-03 12:49:59.998855168,46.45,36.083332,312.83258,10.010643,1930
1930-11-03 19:14:59.998283776,46.183334,35.883335,308.03992,9.857278,1930
1930-11-03 23:30:00.001716224,45.9,35.733334,277.5409,8.881309,1930
1930-11-04 03:00:00.000000000,45.583332,35.65,268.3912,8.588519,1930
1930-11-04 06:19:59.997997056,45.433334,36.55,286.2549,9.160157,1930
1930-11-04 08:29:59.999141888,45.35,35.55,279.7194,8.951021,1930
1930-11-04 09:59:59.999141888,-9.466666,122.7,122.431694,3.9178145,1930
1930-11-04 12:00:00.000000000,45.433334,36.033333,283.64072,9.076504,1930
1930-11-04 13:50:00.000572416,45.566666,36.033333,253.57741,8.114477,1930
1930-11-04 16:00:00.001716224,-8.95,122.6,172.5372,5.5211906,1930
1930-11-04 16:00:00.001716224,45.683334,36.033333,295.4046,9.452948,1930
1930-11-04 19:59:59.998283776,-8.766666,122.583336,131.1457,4.196663,1930
1930-11-05 05:35:00.000572416,45.633335,36.683334,295.4046,9.452948,1930
1930-11-07 18:05:59.999656960,49.2583,-123.7833,329.94864,10.558357,1930
1930-11-12 19:59:59.998283776,-53.5,-42.733334,247.47758,7.919283,1930
1930-11-13 06:59:59.999141888,-53.633335,-40.883335,330.2606,10.568339,1930
1930-11-13 19:00:00.001716224,-53.666668,-39.9,346.3815,11.0842085,1930
1930-11-14 08:00:00.000858112,-53.766666,-39.083332,349.8671,11.195747,1930
1930-11-16 12:00:00.000000000,-53.616665,-37.3,356.40262,11.404884,1930
1930-11-17 09:00:00.000000000,-52.8,-38.066666,338.5389,10.833245,1930
1930-11-18 15:14:00.000915456,69.46667,33.566666,304.1186,9.731795,1930
1930-11-18 16:00:00.001716224,-54.266666,-36.416668,348.56,11.15392,1930
1930-11-18 21:22:00.002173952,70.0,33.466667,296.7117,9.494775,1930
1930-11-19 03:54:59.998998528,70.5,33.433334,298.0188,9.536602,1930
1930-11-19 09:55:00.000285696,71.0,33.4,291.91898,9.341408,1930
1930-11-19 17:24:59.997711360,71.5,33.366665,300.1973,9.606314,1930
1930-11-20 00:15:00.000026624,72.0,33.25,307.6042,9.843334,1930
1930-11-20 07:40:00.000285696,72.5,33.116665,331.56772,10.6101675,1930
1930-11-20 16:24:59.995994112,73.0,33.133335,295.8403,9.46689,1930
1930-11-21 00:30:00.000053248,73.5,33.2,335.48898,10.735648,1930
1930-11-21 07:10:00.002002944,74.0,33.25,336.7961,10.777476,1930
1930-11-21 19:00:00.001716224,-53.733334,-36.266666,345.9458,11.070266,1930
1930-11-21 20:52:59.999542272,74.96667,33.333332,303.2472,9.703911,1930
1930-11-21 22:00:00.001716224,-53.5,-36.166668,342.0245,10.944785,1930
1930-11-22 03:50:00.000143360,75.5,33.333332,313.70398,10.0385275,1930
1930-11-22 21:00:00.000000000,-53.783333,-33.866665,341.5888,10.930842,1930
1930-11-23 18:00:00.000000000,-54.233334,-35.266666,337.6675,10.805361,1930
1930-11-24 18:15:00.001716224,69.7,33.333332,294.0975,9.41112,1930
1930-11-24 21:20:00.000572416,69.566666,33.45,298.8902,9.5644865,1930
1930-11-24 23:09:59.995994112,69.5,33.5,296.276,9.480832,1930
1930-11-25 02:09:59.999213568,69.51667,32.9,297.1474,9.508718,1930
1930-11-25 04:45:00.000429056,69.566666,32.466667,295.8403,9.46689,1930
1930-11-25 05:50:00.001001472,69.6,32.466667,297.1474,9.508718,1930
1930-11-25 07:10:00.002002944,69.6,32.2,294.0975,9.41112,1930
1930-11-25 12:34:59.997138944,69.38333,33.733334,294.0975,9.41112,1930
1930-11-25 15:00:00.000000000,-54.933334,-35.283333,352.0456,11.265459,1930
1930-11-25 16:59:59.998283776,-54.266666,-36.416668,338.9746,10.847188,1930
1930-11-26 16:00:00.001716224,-55.433334,-35.883335,348.9957,11.167863,1930
1930-11-28 06:00:00.000000000,-55.816666,-39.116665,343.7673,11.000554,1930
1930-12-02 12:00:00.000000000,-54.266666,-36.416668,344.203,11.014497,1930
1930-12-10 16:59:59.998283776,-54.266666,-36.416668,343.7673,11.000554,1930
1930-12-10 20:54:00.000343040,49.2583,-123.7833,271.5429,8.689373,1930
1930-12-18 16:00:00.001716224,-54.266666,-36.416668,327.6464,10.484685,1930
1930-12-20 13:59:59.998283776,-62.266666,-57.333332,332.0034,10.624109,1930
1930-12-20 19:59:59.998283776,-62.616665,-57.2,337.23178,10.791417,1930
1930-12-22 04:00:00.000429056,-63.016666,-61.266666,324.1608,10.373146,1930
1930-12-22 09:00:00.000000000,-63.3,-60.933334,325.9036,10.428916,1930
1930-12-22 13:59:59.998283776,-63.566666,-60.566666,329.3892,10.540455,1930
1930-12-30 01:00:00.000107520,-65.51667,-67.13333,311.08978,9.954873,1930
1930-12-30 03:45:00.000000000,48.5483,-123.545,402.58704,12.882786,1930
1930-12-30 08:33:00.001545216,48.6833,-123.5,213.92905,6.84573,1930
1930-12-30 17:13:00.003548160,48.5483,-123.545,393.4369,12.589981,1930
1930-12-30 19:00:00.001716224,-66.78333,-69.316666,297.1474,9.508718,1930
1930-12-31 16:00:00.001716224,-54.266666,-36.416668,333.7462,10.679878,1930
1940-01-11 04:00:00.000429056,34.866665,139.9,230.0496,7.3615875,1940
1940-01-11 06:59:59.999141888,35.1,140.35,247.47758,7.919283,1940
1940-01-11 09:59:59.999141888,35.183334,141.0,235.278,7.5288963,1940
1940-01-11 16:00:00.001716224,35.816666,141.33333,257.063,8.226016,1940
1940-01-11 22:59:59.998283776,36.75,141.75,264.4699,8.4630375,1940
1940-01-12 04:59:59.999570944,37.416668,142.11667,278.848,8.923136,1940
1940-01-12 12:00:00.000000000,38.2,142.43333,85.3972,2.7327106,1940
1940-01-12 13:00:00.001716224,38.6,-9.4,253.57741,8.114477,1940
1940-01-12 13:59:59.998283776,38.533333,-9.5,255.3202,8.170247,1940
1940-01-12 19:59:59.998283776,39.0,142.78334,291.04758,9.313523,1940
1940-01-13 02:00:00.000215040,39.766666,143.1,272.3125,8.714001,1940
1940-01-13 09:00:00.000000000,38.666668,-9.416667,250.09178,8.002937,1940
1940-01-13 09:30:00.000858112,38.683334,-9.45,230.48529,7.37553,1940
1940-01-13 09:59:59.999141888,38.716667,-9.5,261.41998,8.365439,1940
1940-01-13 11:00:00.000858112,38.683334,-9.666667,252.2703,8.07265,1940
1940-01-13 13:00:00.001716224,38.6,-9.666667,243.99199,7.807744,1940
1940-01-13 16:00:00.001716224,41.366665,143.7,308.03992,9.857278,1940
1940-01-13 22:59:59.998283776,42.15,144.06667,304.99,9.75968,1940
1940-01-14 06:00:00.000000000,42.9,144.35,330.69632,10.582283,1940
1940-01-15 11:00:00.000858112,38.633335,-9.316667,244.4277,7.8216867,1940
1940-01-15 12:00:00.000000000,38.633335,-9.266666,245.2991,7.8495717,1940
1940-01-15 12:29:59.998283776,38.6,-9.233334,247.0419,7.905341,1940
1940-01-15 13:00:00.001716224,38.6,-9.3,245.2991,7.8495717,1940
1940-01-15 13:30:00.000000000,38.55,-9.333333,231.7924,7.4173574,1940
1940-01-15 15:00:00.000000000,38.45,-9.4,244.4277,7.8216867,1940
1940-01-15 16:59:59.998283776,38.383335,-9.25,245.73479,7.8635135,1940
1940-01-15 18:00:00.000000000,38.366665,-9.166667,241.8135,7.738033,1940
1940-01-16 08:00:00.000858112,38.4,-9.083333,240.5064,7.696205,1940
1940-01-16 11:00:00.000858112,38.366665,-8.966666,252.2703,8.07265,1940
1940-01-16 13:00:00.001716224,38.266666,-9.0,241.8135,7.738033,1940
1940-01-17 09:00:00.000000000,38.4,-9.2,241.8135,7.738033,1940
1940-01-17 09:59:59.999141888,38.416668,-9.25,240.5064,7.696205,1940
1940-01-17 12:00:00.000000000,38.516666,-9.233334,244.86339,7.835629,1940
1940-01-18 04:00:00.000429056,42.883335,144.86667,345.0744,11.042381,1940
1940-01-18 08:00:00.000858112,43.0,145.5,331.56772,10.6101675,1940
1940-01-18 13:59:59.998283776,43.0,146.66667,51.412598,1.6452032,1940
1940-01-18 21:00:00.000000000,43.016666,147.8,299.7616,9.592372,1940
1940-01-21 01:00:00.000107520,42.933334,144.36667,363.8095,11.641905,1940
1940-01-21 04:00:00.000429056,42.55,144.36667,347.2529,11.112093,1940
1940-01-21 08:00:00.000858112,42.133335,144.36667,355.5312,11.376999,1940
1940-01-21 11:00:00.000858112,41.733334,144.36667,258.8058,8.281786,1940
1940-01-21 11:29:59.999141888,66.666664,34.35,295.8403,9.46689,1940
1940-01-21 15:00:00.000000000,41.3,144.36667,338.9746,10.847188,1940
1940-01-21 22:00:00.001716224,40.383335,143.26666,329.8249,10.554397,1940
1940-01-22 03:00:00.000000000,39.783333,142.96666,115.8962,3.7086787,1940
1940-01-22 09:00:00.000000000,39.0,142.65,316.3182,10.122183,1940
1940-01-22 16:00:00.001716224,38.2,142.3,292.79037,9.369292,1940
1940-01-22 22:59:59.998283776,37.366665,141.93333,299.7616,9.592372,1940
1940-01-23 06:59:59.999141888,36.633335,141.63333,237.8922,7.6125507,1940
1940-01-24 06:59:59.999141888,35.783333,141.33333,266.6484,8.532749,1940
1940-01-24 11:38:00.000400384,66.63333,34.316666,290.6119,9.299582,1940
1940-01-24 18:00:00.000000000,35.133335,140.83333,186.9153,5.98129,1940
1940-01-24 22:00:00.001716224,35.066666,140.43333,249.22038,7.975053,1940
1940-01-25 02:00:00.000215040,34.85,139.9,256.1916,8.198132,1940
1940-01-25 11:49:59.999714304,66.7,34.233334,284.94778,9.11833,1940
1940-01-26 12:10:00.002861056,66.683334,34.166668,298.0188,9.536602,1940
1940-01-31 10:10:00.002002944,66.63333,34.316666,294.9689,9.439005,1940
1940-02-01 09:59:59.999141888,61.016666,4.866667,298.4545,9.550545,1940
1940-02-01 11:45:00.000858112,66.666664,34.333332,289.30478,9.257753,1940
1940-02-08 03:00:00.000000000,34.85,139.9,238.3279,7.626493,1940
1940-02-08 06:00:00.000000000,35.1,140.36667,261.41998,8.365439,1940
1940-02-08 09:59:59.999141888,35.133335,141.05,247.9133,7.933226,1940
1940-02-08 19:00:00.001716224,35.866665,141.26666,256.1916,8.198132,1940
1940-02-09 00:00:00.000000000,62.45,6.016667,313.70398,10.0385275,1940
1940-02-09 03:00:00.000000000,36.65,141.6,283.205,9.06256,1940
1940-02-09 09:34:59.999714304,66.63333,34.316666,268.3912,8.588519,1940
1940-02-09 11:00:00.000858112,37.433334,141.9,260.11288,8.323613,1940
1940-02-09 12:29:59.998283776,66.666664,34.333332,286.69058,9.174099,1940
1940-02-09 18:00:00.000000000,38.2,142.23334,260.54858,8.337555,1940
1940-02-10 04:00:00.000429056,39.083332,142.76666,169.4873,5.423594,1940
1940-02-10 09:59:59.999141888,39.766666,143.08333,327.6464,10.484685,1940
1940-02-10 16:00:00.001716224,40.433334,143.36667,336.36038,10.763533,1940
1940-02-11 00:00:00.000000000,41.283333,143.7,281.4622,9.00679,1940
1940-02-11 06:59:59.999141888,42.15,144.0,345.9458,11.070266,1940
1940-02-11 16:59:59.998283776,41.916668,145.51666,57.9481,1.8543394,1940
1940-02-11 22:59:59.998283776,41.9,146.63333,318.9324,10.205837,1940
1940-02-12 00:00:00.000000000,63.6,9.5,285.81918,9.1462145,1940
1940-02-12 04:59:59.999570944,41.933334,147.6,300.1973,9.606314,1940
1940-02-12 16:00:00.001716224,43.033333,147.7,56.2053,1.7985697,1940
1940-02-13 00:00:00.000000000,63.466667,10.35,267.0841,8.546692,1940
1940-02-13 01:00:00.000107520,43.0,146.63333,322.8537,10.331319,1940
1940-02-13 06:00:00.000000000,42.916668,145.56667,299.3259,9.578429,1940
1940-02-13 09:59:59.999141888,42.85,144.86667,328.5178,10.512569,1940
1940-02-13 13:00:00.001716224,42.916668,144.33333,336.7961,10.777476,1940
1940-02-14 00:00:00.000000000,64.683334,10.766666,319.3681,10.21978,1940
1940-02-16 00:00:00.000000000,42.9,144.35,365.1166,11.683732,1940
1940-02-16 00:00:00.000000000,66.3,12.966666,283.205,9.06256,1940
1940-02-16 03:00:00.000000000,42.5,144.36667,131.5814,4.210605,1940
1940-02-16 06:59:59.999141888,42.133335,144.36667,327.2107,10.470742,1940
1940-02-16 09:59:59.999141888,41.716667,144.36667,335.48898,10.735648,1940
1940-02-16 15:00:00.000000000,41.3,144.36667,318.061,10.177953,1940
1940-02-16 22:59:59.998283776,40.55,143.41667,44.877098,1.4360672,1940
1940-02-17 03:00:00.000000000,39.783333,143.01666,86.2686,2.7605953,1940
1940-02-17 09:59:59.999141888,38.9,142.76666,236.1494,7.5567813,1940
1940-02-18 06:00:00.000000000,36.633335,141.93333,260.54858,8.337555,1940
1940-02-18 13:00:00.001716224,35.55,141.35,233.97089,7.4870687,1940
1940-02-18 18:00:00.000000000,35.05,141.05,228.3068,7.3058176,1940
1940-02-18 22:00:00.001716224,35.116665,140.45,233.97089,7.4870687,1940
1940-02-19 02:00:00.000215040,34.85,139.9,231.35669,7.4034142,1940
1940-02-19 10:32:59.999827968,66.683334,34.166668,286.2549,9.160157,1940
1940-02-19 13:00:00.001716224,38.683334,-9.2,252.70601,8.086593,1940
1940-02-19 13:59:59.998283776,38.683334,-9.25,243.12059,7.779859,1940
1940-02-19 15:00:00.000000000,38.666668,-9.3,270.5697,8.658231,1940
1940-02-21 00:00:00.000000000,67.38333,12.85,322.418,10.317376,1940
1940-02-21 12:00:00.000000000,38.65,-9.333333,246.60619,7.8913984,1940
1940-02-21 12:29:59.998283776,38.633335,-9.316667,259.6772,8.30967,1940
1940-02-21 13:00:00.001716224,38.633335,-9.266666,262.2914,8.393326,1940
1940-02-21 13:59:59.998283776,38.6,-9.233334,263.5985,8.435153,1940
1940-02-21 15:00:00.000000000,38.566666,-9.233334,274.491,8.783712,1940
1940-02-21 16:00:00.001716224,38.566666,-9.333333,266.2127,8.518807,1940
1940-02-21 16:30:00.000000000,38.6,-9.316667,273.1839,8.741885,1940
1940-02-22 00:00:00.000000000,67.683334,13.35,323.7251,10.359203,1940
1940-02-22 00:00:00.000000000,67.88333,14.05,328.9535,10.526512,1940
1940-02-23 00:00:00.000000000,68.11667,15.183333,336.36038,10.763533,1940
1940-02-23 00:00:00.000000000,68.0,14.566667,330.2606,10.568339,1940
1940-02-23 00:00:00.000000000,68.3,15.816667,330.2606,10.568339,1940
1940-02-23 00:00:00.000000000,68.066666,15.033334,277.1052,8.867367,1940
1940-02-23 00:00:00.000000000,68.166664,15.416667,332.8748,10.651994,1940
1940-02-24 00:00:00.000000000,68.416664,17.15,295.4046,9.452948,1940
1940-02-28 00:00:00.000000000,68.183334,14.6,339.846,10.8750725,1940
1940-02-28 00:00:00.000000000,68.15,14.55,336.7961,10.777476,1940
1940-02-29 13:41:59.999312896,66.666664,34.333332,270.134,8.644288,1940
1940-03-01 11:12:00.000172032,66.566666,34.25,254.01309,8.128419,1940
1940-03-05 00:00:00.000000000,68.15,14.55,336.36038,10.763533,1940
1940-03-05 16:59:59.998283776,32.533333,-117.45,260.98428,8.351498,1940
1940-03-05 22:00:00.001716224,32.433334,-117.76667,248.34898,7.947168,1940
1940-03-06 04:00:00.000429056,32.366665,-118.11667,211.7502,6.7760067,1940
1940-03-06 09:00:00.000000000,32.283333,-118.38333,249.22038,7.975053,1940
1940-03-06 13:59:59.998283776,32.216667,-118.75,257.063,8.226016,1940
1940-03-06 19:00:00.001716224,32.15,-119.083336,274.9267,8.797655,1940
1940-03-07 00:00:00.000000000,32.55,-118.666664,233.09949,7.459184,1940
1940-03-07 04:59:59.999570944,32.75,-118.933334,241.8135,7.738033,1940
1940-03-07 12:00:00.000000000,32.666668,-119.63333,137.6812,4.4057984,1940
1940-03-07 12:15:00.001716224,43.08,131.8,367.73077,11.7673855,1940
1940-03-07 14:15:00.000000000,43.08,131.8,369.47357,11.823154,1940
1940-03-07 16:59:59.998283776,32.516666,-119.86667,248.34898,7.947168,1940
1940-03-07 22:59:59.998283776,32.3,-120.25,219.1571,7.0130277,1940
1940-03-08 06:59:59.999141888,32.466667,-121.05,255.75589,8.184189,1940
1940-03-08 12:00:00.000000000,32.566666,-120.65,258.8058,8.281786,1940
1940-03-08 16:59:59.998283776,32.75,-120.2,252.70601,8.086593,1940
1940-03-08 21:00:00.000000000,32.866665,-119.9,249.6561,7.9889956,1940
1940-03-08 23:54:59.995994112,43.08,131.8,364.68088,11.669788,1940
1940-03-09 01:00:00.000107520,32.883335,-119.583336,233.09949,7.459184,1940
1940-03-09 04:59:59.999570944,34.833332,139.75,233.97089,7.4870687,1940
1940-03-09 11:15:59.998226432,66.566666,34.25,246.60619,7.8913984,1940
1940-03-09 13:09:59.999427584,43.08,131.8,368.1665,11.781329,1940
1940-03-09 13:59:59.998283776,33.083332,-119.2,251.83461,8.058708,1940
1940-03-09 19:00:00.001716224,33.266666,-118.9,254.88449,8.156304,1940
1940-03-09 22:59:59.998283776,33.166668,-118.666664,260.11288,8.323613,1940
1940-03-10 03:00:00.000000000,33.166668,-118.3,257.063,8.226016,1940
1940-03-10 06:59:59.999141888,32.933334,-118.05,235.71368,7.542838,1940
1940-03-10 08:38:00.000400384,66.63333,34.316666,301.5044,9.648141,1940
1940-03-10 11:00:00.000858112,35.1,140.4,256.1916,8.198132,1940
1940-03-10 11:36:00.001373184,66.666664,34.333332,280.1551,8.964963,1940
1940-03-10 12:00:00.000000000,33.133335,-117.7,262.7271,8.407268,1940
1940-03-10 13:59:59.998283776,35.133335,141.05,193.4508,6.190426,1940
1940-03-10 16:59:59.998283776,33.416668,-117.88333,259.6772,8.30967,1940
1940-03-10 19:45:00.001716224,43.08,131.8,364.68088,11.669788,1940
1940-03-10 19:59:59.998283776,35.833332,141.4,217.85,6.9712005,1940
1940-03-10 22:59:59.998283776,33.6,-118.433334,254.88449,8.156304,1940
1940-03-11 00:42:00.000010240,43.08,131.8,368.6022,11.795271,1940
1940-03-11 03:00:00.000000000,36.783333,141.85,209.136,6.6923523,1940
1940-03-11 09:00:00.000000000,37.45,141.93333,271.0054,8.6721735,1940
1940-03-11 16:00:00.001716224,38.266666,142.01666,345.0744,11.042381,1940
1940-03-11 18:00:00.000000000,38.266666,142.33333,332.43912,10.638052,1940
1940-03-11 21:00:00.000000000,38.266666,142.63333,318.4967,10.1918955,1940
1940-03-12 09:59:59.999141888,33.95,-119.166664,182.12259,5.8279233,1940
1940-03-12 09:59:59.999141888,39.033333,142.6,296.276,9.480832,1940
1940-03-12 16:09:59.999427584,43.08,131.8,365.5523,11.697675,1940
1940-03-12 16:59:59.998283776,39.833332,142.9,335.48898,10.735648,1940
1940-03-12 22:59:59.998283776,40.483334,143.11667,331.132,10.596224,1940
1940-03-13 06:59:59.999141888,33.5,-119.26667,254.88449,8.156304,1940
1940-03-13 06:59:59.999141888,41.316666,143.58333,326.3393,10.442858,1940
1940-03-13 08:55:00.001144832,43.08,131.8,368.1665,11.781329,1940
1940-03-13 12:00:00.000000000,33.633335,-119.63333,247.9133,7.933226,1940
1940-03-13 13:00:00.001716224,42.133335,143.96666,47.491302,1.5197217,1940
1940-03-13 13:27:59.998397440,43.08,131.8,368.6022,11.795271,1940
1940-03-13 16:00:00.001716224,33.833332,-119.76667,245.2991,7.8495717,1940
1940-03-13 19:59:59.998283776,33.7,-120.166664,47.491302,1.5197217,1940
1940-03-13 21:00:00.000000000,42.933334,144.31667,389.95148,12.478448,1940
1940-03-14 00:22:59.999918080,43.08,131.8,367.73077,11.7673855,1940
1940-03-14 01:00:00.000107520,33.65,-120.55,259.6772,8.30967,1940
1940-03-14 04:59:59.999570944,33.566666,-120.933334,291.4833,9.327466,1940
1940-03-14 08:00:00.000858112,33.4,-120.683334,257.4987,8.239959,1940
1940-03-14 13:59:59.998283776,33.066666,-121.05,250.09178,8.002937,1940
1940-03-14 18:00:00.000000000,33.15,-120.683334,160.7733,5.144746,1940
1940-03-14 18:05:00.004005888,43.08,131.8,368.6022,11.795271,1940
1940-03-14 21:00:00.000000000,33.0,-120.316666,208.2646,6.664468,1940
1940-03-15 01:00:00.000107520,33.233334,-120.35,151.1879,4.8380127,1940
1940-03-15 04:59:59.999570944,33.25,-119.98333,257.9344,8.253901,1940
1940-03-18 01:00:00.000107520,42.933334,144.35,372.95923,11.934696,1940
1940-03-18 04:00:00.000429056,42.85,144.86667,360.75958,11.544307,1940
1940-03-18 08:00:00.000858112,43.033333,145.51666,375.1377,12.004407,1940
1940-03-18 10:32:59.999827968,66.683334,34.166668,331.56772,10.6101675,1940
1940-03-18 13:59:59.998283776,43.033333,146.65,179.07271,5.730327,1940
1940-03-18 14:58:00.003548160,66.7,34.233334,263.1628,8.42121,1940
1940-03-18 19:59:59.998283776,43.033333,147.76666,170.3587,5.451479,1940
1940-03-19 04:00:00.000429056,41.916668,147.63333,53.1554,1.7009729,1940
1940-03-19 10:10:00.002002944,66.666664,34.35,266.2127,8.518807,1940
1940-03-19 11:00:00.000858112,41.85,146.6,331.56772,10.6101675,1940
1940-03-19 19:00:00.001716224,41.783333,145.5,69.712,2.230784,1940
1940-03-20 04:00:00.000429056,42.566666,144.33333,370.7807,11.864983,1940
1940-03-20 05:30:00.000429056,77.75,104.3,467.0704,14.946254,1940
1940-03-20 06:59:59.999141888,42.15,144.33333,367.73077,11.7673855,1940
1940-03-20 09:30:00.000858112,77.75,104.3,414.3507,13.259223,1940
1940-03-20 09:47:59.999827968,66.566666,34.25,335.48898,10.735648,1940
1940-03-20 11:00:00.000858112,41.716667,144.33333,338.1032,10.8193035,1940
1940-03-20 13:30:00.000000000,77.75,104.3,410.8651,13.147684,1940
1940-03-20 13:59:59.998283776,41.316666,144.33333,325.0322,10.401031,1940
1940-03-20 14:50:00.002288640,66.63333,34.316666,355.5312,11.376999,1940
1940-03-20 17:30:00.001716224,77.75,104.3,394.7442,12.631815,1940
1940-03-20 18:00:00.000000000,41.266666,143.53334,360.75958,11.544307,1940
